Event Number,HT,MET,MR,Rsq,Invariant Mass,Sum E_T,Centrality,Sphericity,Aplanarity,Cos(Theta) Jet-MET,Delta R (Avg),Jet Multiplicity,Lepton Multiplicity,Lepton Isolated Count,Lepton Avg Isolation,Photon Isolated Count,Photon Avg Isolation,Dark Photon Produced
9411,257.04082898412213,0.0,13999.999999937847,0.0,13999.999999937847,257.04082898412213,0.01836005921323309,161.66980592550078,77.34529471890781,0.0,4.438118124964938,254,6,0,3.901979882206948,22,21.403550804181407,False
9412,38.326016784781906,0.0,13999.999995348471,0.0,13999.999995348471,38.326016784781906,0.002737572628393986,12.34459656163483,4.20643581772677,0.0,6.098322750056527,53,0,0,0.0,27,6.3096024360364105,False
9413,84.91045247782216,0.0,14000.000000001924,0.0,14000.000000001924,84.91045247782216,0.006065032319843606,52.99113295090274,22.239834405530473,0.0,5.131512866113993,120,0,0,0.0,44,4.267314466520322,False
9414,68.7592664479569,0.0,14000.000000002612,0.0,14000.000000002612,68.7592664479569,0.004911376174853148,46.068731258572164,19.352633244703974,0.0,5.101167247910354,85,0,0,0.0,25,4.978685125408079,False
9415,83.87390613451792,0.0,13999.999999986472,0.0,13999.999999986472,83.87390613451792,0.005990993295328498,28.532769659788837,12.951393276929934,0.0,5.3524307458463625,126,2,1,0.09972659267416535,25,6.215526950787083,False
9416,139.78352521462156,0.0,13999.99999980467,0.0,13999.99999980467,139.78352521462156,0.009984537515469417,76.76731046566452,35.462661655534134,0.0,4.782888061127452,188,4,0,26.57217416773272,24,15.985419421914342,False
9417,45.447363397064976,0.0,13999.9999997403,0.0,13999.9999997403,45.447363397064976,0.0032462402427077164,35.354562790104836,14.95699031461062,0.0,5.5268014836643085,62,0,0,0.0,36,2.607125241274354,False
9418,101.21028040213581,0.0,14000.000000039872,0.0,14000.000000039872,101.21028040213581,0.007229305742989111,74.67708874029839,31.68718662792079,0.0,5.212906935909135,131,0,0,0.0,32,8.513356228414894,False
9419,252.20742291401712,0.0,13999.999993794801,0.0,13999.999993794801,252.20742291401712,0.018014815930414475,118.85297821477434,51.33431878949396,0.0,4.758588128469013,289,0,0,0.0,23,19.758821790849673,False
9420,159.0603475573382,0.0,14000.00000015461,0.0,14000.00000015461,159.0603475573382,0.011361453396827256,118.09438117701221,49.269237723279886,0.0,4.517516271907409,187,4,0,21.077088580626604,20,12.10112994076616,False
9421,127.52721931921431,0.0,14000.000000170483,0.0,14000.000000170483,127.52721931921431,0.00910908709411867,53.36146523232249,20.716682576598693,0.0,5.200878085776979,142,2,0,0.4500302587158857,27,12.708018402733973,False
9422,23.090248230990145,0.0,14000.000000023158,0.0,14000.000000023158,23.090248230990145,0.0016493034450679965,9.316957851318298,3.1723047139662097,0.0,6.642503214606181,43,0,0,0.0,25,2.6451852990421814,False
9423,36.51915760792696,0.0,13999.999999967726,0.0,13999.999999967726,36.51915760792696,0.002608511257715082,27.187875996254675,11.045401678662696,0.0,5.286774213216339,66,0,0,0.0,21,2.5790316424710205,False
9424,46.49977200687668,0.0,13999.999999698888,0.0,13999.999999698888,46.49977200687668,0.003321412286276914,29.85632160873941,12.539004192682114,0.0,5.989945944169299,66,2,0,1.0668820886711161,31,4.5056362177387275,False
9425,30.295234576296156,0.0,13999.99999999806,0.0,13999.99999999806,30.295234576296156,0.0021639453268785967,9.510305911130104,3.8576616400262784,0.0,6.217384712627441,56,1,1,0.0,21,2.0539823780916158,False
9426,135.8043346949631,0.5257817081714372,13996.082525668759,1.4580288165774945e-06,13996.08251579291,135.8043346949631,0.009703024344386198,89.44194036109982,32.470012396563384,-0.7744551571479235,4.686136008963461,155,3,0,34.94108774398767,25,8.449520048868731,False
9427,296.9259152205657,0.0,14000.000000025702,0.0,14000.000000025702,296.9259152205657,0.021208993944287182,165.52952448015327,59.318002184081095,0.0,4.577238346304656,286,4,0,9.666670622039463,18,188.28884896917657,False
9428,241.6851383321998,0.0,13999.999999984662,0.0,13999.999999984662,241.6851383321998,0.017263224166604613,147.42103578676614,58.02779377184373,0.0,4.451910736308016,262,2,0,212.4613798946538,18,18.321093501378247,False
9429,22.80162013838771,0.0,14000.000000000004,0.0,14000.000000000004,22.80162013838771,0.001628687152741979,14.01673015278385,6.765867585659702,0.0,6.553087835065036,42,0,0,0.0,25,1.0365310071477174,False
9430,199.63595931204904,0.0,14000.000000012944,0.0,14000.000000012944,199.63595931204904,0.01425971137941889,81.7778496082187,34.92969497071387,0.0,4.912530907168972,209,2,0,29.01464217465381,24,21.23252110753426,False
9431,183.05730235135107,0.0,13999.999999912981,0.0,13999.999999912981,183.05730235135107,0.013075521596606349,115.7210665578602,54.417430732896634,0.0,4.986542947413578,207,0,0,0.0,23,11.879076156701874,False
9432,187.5426242661403,1.6933503284473297,13896.5999769517,6.57793660957971e-06,13896.599873781308,187.5426242661403,0.01349520557457984,107.48494463732396,52.27136232331632,-0.9137420693146395,4.509314852931839,235,2,0,6.790242133293825,18,19.48337977197968,False
9433,276.89794469128424,0.45602489646969097,13999.052212957165,2.5773358232693064e-06,13999.052205529566,276.89794469128424,0.019779763657665574,129.31176814849053,59.645778436211515,0.9998463483964566,4.718872831986064,244,3,0,7.868303544678197,27,17.524577490483463,False
9434,115.65803667869164,0.0,13999.999999994614,0.0,13999.999999994614,115.65803667869164,0.008261288334195439,64.34150526113729,22.95801379143586,0.0,5.390558273588454,163,5,1,14.587391036858945,26,8.845295471034818,False
9435,100.6048691803272,0.0,14000.000096594524,0.0,14000.000096594524,100.6048691803272,0.0071860620347280685,63.27145907601313,29.031772156996958,0.0,5.343811521133706,133,0,0,0.0,31,8.101699153051438,False
9436,183.55446621502895,0.0,14000.000000010346,0.0,14000.000000010346,183.55446621502895,0.013111033301063807,116.38784454439856,42.289278928619574,0.0,4.587709606056646,219,4,0,12.919089286143436,16,15.438837033121544,False
9437,149.42592288554667,0.19330026106601375,13602.907869553275,6.243884565453291e-07,13602.907868179856,149.42592288554667,0.01098030573154214,121.58643171689127,44.48209301378356,-0.1441920596775548,4.634494737028132,156,2,0,230.06612807674628,25,12.824690073766995,False
9438,268.2763392048058,0.0,13999.999999882632,0.0,13999.999999882632,268.2763392048058,0.01916259565764678,176.47700769427996,84.95349265101274,0.0,4.5930923334667755,229,9,0,458.83321267206486,30,19.07523476663479,False
9439,117.08621253062563,0.32118532928059745,13999.669892991205,7.675132088854097e-07,13999.669889306831,117.08621253062563,0.008363498098445025,79.8262299207345,32.991647316486485,0.3559129409930009,5.337635601242371,112,5,0,5.402705598113223,28,9.274606105766305,False
9440,25.278105075443094,0.0,14000.000000163978,0.0,14000.000000163978,25.278105075443094,0.0018055789339390727,20.924890883313424,7.643744731686448,0.0,6.012638291835155,45,0,0,0.0,28,0.9072204113359936,False
9441,26.793948548415134,0.0,13999.999999996222,0.0,13999.999999996222,26.793948548415134,0.0019138534677444546,13.885585168941745,5.867738029050616,0.0,5.902345744724304,39,0,0,0.0,24,2.274921129839583,False
9442,50.80416633607729,0.0,13999.999999999023,0.0,13999.999999999023,50.80416633607729,0.0036288690240057738,34.875662187633985,14.810780585784125,0.0,5.1059489730380525,68,0,0,0.0,30,3.2157075570828764,False
9443,29.530323240301968,0.0,13999.999999999172,0.0,13999.999999999172,29.530323240301968,0.0021093088028788366,25.494029723845856,8.09639735093108,0.0,5.387005536213489,44,0,0,0.0,29,2.08232760601238,False
9444,34.45960096671693,0.0,14000.000002099376,0.0,14000.000002099376,34.45960096671693,0.002461400068682109,22.0557622479825,9.953052792931615,0.0,6.274880408004562,53,0,0,0.0,26,6.4327847988471705,False
9445,72.39223506362673,0.0,14000.000000418737,0.0,14000.000000418737,72.39223506362673,0.005170873932961536,56.900653408072415,20.260172493491805,0.0,5.3948734010000825,101,2,0,8.362699016060917,41,6.234728854275157,False
9446,34.037590361787544,0.0,13999.99999999987,0.0,13999.99999999987,34.037590361787544,0.0024312564544134185,25.97578895459919,11.539943314281977,0.0,5.291471990474344,45,0,0,0.0,32,1.1682619513038388,False
9447,182.8053804159842,0.0,13999.999999917161,0.0,13999.999999917161,182.8053804159842,0.01305752717264756,120.91441302778625,53.08181477394239,0.0,4.567126282521725,170,2,0,7.367633821679393,28,16.820107891299994,False
9448,42.28932625821242,0.0,14000.000000000007,0.0,14000.000000000007,42.28932625821242,0.0030206661613008854,32.20817977001408,10.954624348645615,0.0,5.76839899467731,62,0,0,0.0,29,2.964669367723471,False
9449,291.18221429537414,0.07612319913407499,13927.49908750849,4.57083547996751e-07,13927.499087300457,291.18221429537414,0.02090671754456199,141.59762878132963,60.31747409837896,0.9380490957392785,4.672493971464232,300,5,1,12.62402508320797,18,22.970933859687495,False
9450,213.80244081708554,0.0,14000.000000250848,0.0,14000.000000250848,213.80244081708554,0.015271602915232479,89.61952706065799,40.00447220299033,0.0,4.9130091781508,260,2,0,50.645724905370756,12,19.814566110943936,False
9451,158.2798390449848,0.0,13999.999999997004,0.0,13999.999999997004,158.2798390449848,0.011305702788929907,86.52840816415895,34.9553942958862,0.0,5.026119533301524,181,2,0,192.10005281469623,26,14.233701562811751,False
9452,75.38527258968523,0.0,13999.999999918304,0.0,13999.999999918304,75.38527258968523,0.005384662327866081,39.56373826860535,14.666028302722664,0.0,4.79827759654098,97,0,0,0.0,27,5.933062991050042,False
9453,28.615276844595694,0.0,14000.000000000007,0.0,14000.000000000007,28.615276844595694,0.0020439483460425486,17.412414620156287,5.956827903875904,0.0,5.9922664778911345,60,2,0,2.2543690011067117,19,0.9209795212307823,False
9454,40.303625850697316,0.0,13999.999999997744,0.0,13999.999999997744,40.303625850697316,0.002878830417907415,20.81649569634979,7.134815725257978,0.0,5.751538620583955,68,0,0,0.0,26,2.7261229267609526,False
9455,35.20062255667106,0.0,14000.000000003783,0.0,14000.000000003783,35.20062255667106,0.002514330182618682,15.76273622764193,5.245716364747061,0.0,6.042955373776564,55,0,0,0.0,32,2.5097859848375346,False
9456,119.15688207569532,0.0,14000.000000592341,0.0,14000.000000592341,119.15688207569532,0.008511205862189557,91.80804450996821,44.4174398491122,0.0,4.568301639158693,151,2,0,19.066350538497584,24,7.752874116612275,False
9457,37.70779716698912,0.0,14000.000000000064,0.0,14000.000000000064,37.70779716698912,0.0026934140833563534,32.63863866972716,13.613240009363619,0.0,5.991108636045884,54,0,0,0.0,36,2.0295777149749785,False
9458,24.404029082168496,0.0,14000.000000000795,0.0,14000.000000000795,24.404029082168496,0.001743144934440508,8.60790206301477,3.1488619825739343,0.0,6.460661600438067,52,0,0,0.0,11,2.1827092137538435,False
9459,32.191661572941435,0.0,13999.999999857739,0.0,13999.999999857739,32.191661572941435,0.002299404398090611,26.28335292616824,11.474848384778571,0.0,4.7910940803628534,50,0,0,0.0,23,1.9423302138046592,False
9460,32.83169775514945,0.0,13999.999999998709,0.0,13999.999999998709,32.83169775514945,0.002345121268225177,24.63748979808057,10.690457012026076,0.0,5.90636678361084,46,2,1,0.0,26,2.6422977352807924,False
9461,97.26113739482972,0.0,13999.999998427436,0.0,13999.999998427436,97.26113739482972,0.006947224100411048,63.975019604823565,29.071163067035965,0.0,5.352139594542944,158,2,0,8.342073215701241,35,6.313884870197103,False
9462,23.403629562861624,0.0,13999.999999993937,0.0,13999.999999993937,23.403629562861624,0.0016716878259194115,8.001655946033157,2.966661032135339,0.0,6.600651230067153,45,0,0,0.0,27,0.8808034715512055,False
9463,38.89674921332829,0.0,13999.999999996804,0.0,13999.999999996804,38.89674921332829,0.0027783392295240837,10.00756530749155,3.4667000437836326,0.0,6.303430726203559,56,0,0,0.0,27,1.256143811726099,False
9464,41.64321533918823,0.0,13999.999999913583,0.0,13999.999999913583,41.64321533918823,0.0029745153813889483,22.101234865756883,8.95525891675215,0.0,5.7725442549330515,60,0,0,0.0,33,3.7781440749777184,False
9465,148.52760436171607,0.0,14000.000000368374,0.0,14000.000000368374,148.52760436171607,0.010609114596986283,86.51932834570778,35.76916887003138,0.0,4.888944099976285,158,1,0,365.7318521873781,23,14.04482332547282,False
9466,27.902246354574622,0.0,14000.00000000017,0.0,14000.00000000017,27.902246354574622,0.001993017596755306,19.726972292242717,8.266019614850093,0.0,6.1644504212262365,49,0,0,0.0,30,1.0998969166058221,False
9467,111.5380581484078,1.170992230309561,13916.7867582404,2.6974856222743054e-06,13916.78670897533,111.5380581484078,0.008014499227168346,54.694824241658495,26.157845677661236,0.9981175262747742,5.0566956173880735,128,1,0,0.0,19,17.613920636463476,False
9468,92.60483352576881,0.0,14000.000000014777,0.0,14000.000000014777,92.60483352576881,0.006614630966119361,66.46076529577371,27.815390408780246,0.0,5.046308298604981,133,0,0,0.0,28,9.646615041678524,False
9469,63.680042424477385,0.0,13999.999999995527,0.0,13999.999999995527,63.680042424477385,0.004548574458892695,60.55112882484903,27.730704086384037,0.0,5.1948008720487096,92,4,0,9.31425175247617,25,8.664135081138069,False
9470,157.46524206975036,0.3589199394599522,13995.19102040795,1.1542094380613392e-06,13995.191015805529,157.46524206975036,0.011251381463743201,54.98772619079978,18.303741958835847,-0.9584933886680508,5.237322840549856,159,1,0,0.0,23,9.1527796273031,False
9471,25.209815698788194,0.0,13999.999999999995,0.0,13999.999999999995,25.209815698788194,0.0018007011213420146,19.31310817067812,8.377629117490242,0.0,6.589533800161315,50,0,0,0.0,16,5.32295457076496,False
9472,38.885220885258114,0.822648871881038,13989.527057269359,6.538121740479e-07,13989.52703308158,38.885220885258114,0.002779594328309689,17.710480598817103,6.310580959444545,-0.4250534759029285,5.563913218859902,64,0,0,0.0,24,3.719390589303908,False
9473,54.41532192270185,0.0,13999.999999764565,0.0,13999.999999764565,54.41532192270185,0.0038868087088297816,12.898150716946198,5.456043360590436,0.0,6.20174400251448,69,0,0,0.0,26,2.3658667325843092,False
9474,47.45225331579458,0.0,14000.000000009177,0.0,14000.000000009177,47.45225331579458,0.0033894466654116767,25.07482856351279,11.997833796060736,0.0,5.859342522965412,71,0,0,0.0,39,2.433312924449793,False
9475,79.41896464862857,0.0,14000.000000007996,0.0,14000.000000007996,79.41896464862857,0.005672783189184515,61.950218562675346,29.565124125909257,0.0,4.917496503756196,108,2,0,0.6435382171223525,33,7.658933405664045,False
9476,77.8451056453031,0.0,13999.999999784377,0.0,13999.999999784377,77.8451056453031,0.0055603646890358596,39.65210885538069,17.25913271727955,0.0,5.576270153843847,97,0,0,0.0,33,11.104647659078694,False
9477,119.20020987937195,0.0,14000.000000015249,0.0,14000.000000015249,119.20020987937195,0.00851430070566015,61.84947723762556,27.341187841307942,0.0,5.338666316915253,141,0,0,0.0,33,10.400515889137303,False
9478,95.2877245843815,0.0,13999.999999996699,0.0,13999.999999996699,95.2877245843815,0.00680626604174314,64.87173353980558,27.016406776078362,0.0,5.0959226983636965,136,2,0,9.556159519565195,26,9.929907177549925,False
9479,266.0024796902478,0.0,14000.000000007702,0.0,14000.000000007702,266.0024796902478,0.019000177120721534,122.34449725347454,48.404858028224396,0.0,4.744967158751908,279,4,0,60.061447753197534,13,18.22914391721224,False
9480,33.064567428686814,0.8316018113739321,13999.101781368534,5.612261791727921e-07,13999.101756668322,33.064567428686814,0.0023619063519469564,16.10729677552252,7.901914462354057,-0.7266110000889193,5.712592256740063,50,1,0,5.7096489058214335,22,3.479361793113885,False
9481,33.33073335302932,0.0,13999.999999999598,0.0,13999.999999999598,33.33073335302932,0.0023807666680735915,21.564564035130058,10.12959763623513,0.0,5.449686390761395,46,0,0,0.0,25,1.3253207395078026,False
9482,79.36738509271005,0.0,13999.999999919264,0.0,13999.999999919264,79.36738509271005,0.005669098935226268,56.98218925154331,24.966336949864136,0.0,5.563853702168319,107,2,0,50.49933630679805,35,3.408081044377029,False
9483,118.59517698872595,0.0,14000.00000004206,0.0,14000.00000004206,118.59517698872595,0.008471084070597832,56.466456676096314,22.50079551525193,0.0,4.902182435714695,138,0,0,0.0,27,7.57461408965581,False
9484,252.5307579909804,0.11190102156715485,13999.744920530042,5.767240726578122e-07,13999.744920082825,252.5307579909804,0.018038239938700937,127.39784526097672,57.52586639081112,0.8135540364875767,4.806166717089685,271,3,0,2.6505073067010003,16,20.678727332755194,False
9485,238.45233390611264,0.0,13999.99997662862,0.0,13999.99997662862,238.45233390611264,0.0170323095931558,122.42767684749337,60.35499875620114,0.0,4.718810785672767,247,2,0,1.620901868038578,15,14.154231847261117,False
9486,150.116356289079,0.0,13999.999999992,0.0,13999.999999992,150.116356289079,0.010722596877797483,95.35058593648384,35.52503146973223,0.0,4.99103175956384,181,3,0,15.734431148639056,30,13.314115244954975,False
9487,28.217644173657526,0.0,14000.00000007105,0.0,14000.00000007105,28.217644173657526,0.00201554601239388,20.973562546757858,9.027409438216196,0.0,5.849818569499184,45,2,0,0.1529123554663368,34,2.51485959708407,False
9488,42.837741892005305,0.0,13999.999999999767,0.0,13999.999999999767,42.837741892005305,0.0030598387065718584,20.184147231369685,9.099236827953995,0.0,6.098537508700897,53,2,1,0.0,48,2.1137682712855765,False
9489,197.60225151333552,0.0,14000.000000000084,0.0,14000.000000000084,197.60225151333552,0.014114446536666738,139.3050026444066,61.17852268592999,0.0,4.855992888945919,252,2,0,13.524821494871073,19,19.06453253212008,False
9490,52.18083272233023,0.0,14000.00000005592,0.0,14000.00000005592,52.18083272233023,0.003727202337294415,44.006568892851604,16.73459774971644,0.0,5.218801773935152,84,0,0,0.0,27,3.5339151413733894,False
9491,150.83969132298185,0.0,14000.000000005428,0.0,14000.000000005428,150.83969132298185,0.010774263665923097,62.6465916821533,27.674570962065523,0.0,5.201972696337844,169,2,0,0.7216004502592224,29,11.082318124147497,False
9492,333.35371305893943,0.0,13999.999999946067,0.0,13999.999999946067,333.35371305893943,0.023810979504301687,230.2478826026296,107.39648291899724,0.0,4.500503742888853,369,10,0,25.777378534609056,10,25.681501106527676,False
9493,85.85920157296279,0.0,13999.999999986065,0.0,13999.999999986065,85.85920157296279,0.0061328001123605895,75.05599108667622,35.66917055537981,0.0,4.920524286455819,115,0,0,0.0,44,3.555372496956713,False
9494,135.42091543519493,0.0,14000.00000004814,0.0,14000.00000004814,135.42091543519493,0.009672922531052092,47.39897612064541,21.808944623246106,0.0,5.279150301032536,141,0,0,0.0,31,11.29701481822201,False
9495,53.86523391286097,0.0,13999.99999999999,0.0,13999.99999999999,53.86523391286097,0.0038475167080615005,38.73846746364016,16.295814764965787,0.0,5.457863550168876,77,0,0,0.0,26,4.307297348890265,False
9496,182.75351812538312,0.0,13999.999999914853,0.0,13999.999999914853,182.75351812538312,0.013053822723321043,99.17797337323523,44.453356517506414,0.0,4.8533425930221945,220,2,0,234.66540406074034,25,12.730888549077168,False
9497,194.96528187622138,0.0,14000.000000077785,0.0,14000.000000077785,194.96528187622138,0.013926091562509867,122.86575494032354,50.351666463775445,0.0,4.610965986134471,190,4,0,62.491494836699744,20,16.592397613673384,False
9498,33.68123856875835,0.0,13999.999999985404,0.0,13999.999999985404,33.68123856875835,0.0024058027549138192,18.96752287822983,4.817925331116665,0.0,6.058699838907912,52,0,0,0.0,28,1.3954301901831667,False
9499,32.599648978269826,0.0,14000.000000000384,0.0,14000.000000000384,32.599648978269826,0.002328546355590638,10.572887347134738,3.4451623907665954,0.0,5.970330960426589,53,0,0,0.0,18,0.6973823896695095,False
9500,164.45365089409674,0.0,13999.99999975506,0.0,13999.99999975506,164.45365089409674,0.011746689349783856,71.07784699943156,33.082465539226696,0.0,4.8642948660620835,188,0,0,0.0,30,11.677951408309122,False
9501,39.44505202734551,0.0,14000.000000000007,0.0,14000.000000000007,39.44505202734551,0.002817503716238964,21.179992421221623,8.997857285206397,0.0,6.0022901126699635,63,0,0,0.0,39,1.6994028426223007,False
9502,29.400186716359556,0.0,13999.999999991787,0.0,13999.999999991787,29.400186716359556,0.0021000133368840575,12.986617394880462,4.186371701163765,0.0,6.241807890157013,51,0,0,0.0,20,4.051448419261359,False
9503,181.19624373380958,0.0,14000.000000091857,0.0,14000.000000091857,181.19624373380958,0.012942588838044337,81.02932252761859,33.51881233150468,0.0,5.148496358866881,201,2,0,9.2803194085859,23,13.733549953670137,False
9504,46.82058812630941,0.0,14000.000000000298,0.0,14000.000000000298,46.82058812630941,0.003344327723307744,20.291428120584456,6.644581884283606,0.0,6.011904597168768,51,2,0,8.056287165154028,22,4.679931608938277,False
9505,80.01426676917937,0.0,14000.000000492071,0.0,14000.000000492071,80.01426676917937,0.005715304769026217,43.66912896695225,16.799278992209643,0.0,5.159460525254391,111,0,0,0.0,31,5.301338610267151,False
9506,52.632845484581026,0.0,14000.000879709787,0.0,14000.000879709787,52.632845484581026,0.003759488726951564,48.8506294975074,17.062166791166714,0.0,5.524609258926274,78,0,0,0.0,41,4.947946881350217,False
9507,110.41276292597458,0.9339152041929649,13980.981419895548,2.110140619786702e-06,13980.98138870326,110.41276292597458,0.007897347012810788,67.3339976568212,31.545277945864886,-0.17028509616746165,4.779584380002208,137,2,0,1.3404524191663068,24,9.974396964507868,False
9508,24.061948314999302,0.0,13999.99999999998,0.0,13999.99999999998,24.061948314999302,0.001718710593928524,14.37358684291214,5.552927302523878,0.0,6.175495955610814,42,0,0,0.0,27,1.1325958376258645,False
9509,277.6672609547155,0.0,14000.000000040296,0.0,14000.000000040296,277.6672609547155,0.019833375782422592,127.45526125665313,58.74431269715066,0.0,4.639488088306392,278,4,0,83.47176301111466,16,19.459386991625735,False
9510,44.99369457536507,0.0,13999.999999992067,0.0,13999.999999992067,44.99369457536507,0.0032138353268136117,29.632362851033516,9.456717928312198,0.0,5.890352909148761,73,0,0,0.0,25,2.424540020473161,False
9511,27.69038864807025,0.0,13999.999999993845,0.0,13999.999999993845,27.69038864807025,0.001977884903434459,19.069295717281943,8.408036037820743,0.0,6.019130257799903,47,0,0,0.0,31,1.1379885701080688,False
9512,211.99481578213235,0.0,14000.000000003462,0.0,14000.000000003462,211.99481578213235,0.015142486841577138,146.6154853892466,59.52462385683279,0.0,4.479397508198099,206,6,0,20.27147851369757,23,21.205318001488394,False
9513,301.5849374235724,0.0,14000.000000015942,0.0,14000.000000015942,301.5849374235724,0.021541781244516358,149.07260290244147,72.29914252093684,0.0,4.781685394058265,319,2,0,35.92659731895719,27,24.99017004948335,False
9514,103.94558959674295,0.0,13999.999999995882,0.0,13999.999999995882,103.94558959674295,0.007424684971198109,71.88336700475487,31.987721165331376,0.0,5.0017538001711115,135,0,0,0.0,31,10.210892080835546,False
9515,74.7731424567878,0.0,13999.99999998045,0.0,13999.99999998045,74.7731424567878,0.005340938746920872,70.79124325044972,31.173581420193724,0.0,5.149234249276116,103,5,0,164.99604044981857,37,6.588793909350015,False
9516,177.76217610019535,0.0,14000.000000015783,0.0,14000.000000015783,177.76217610019535,0.012697298292856781,91.42080478759354,43.31779627096067,0.0,4.752434989690691,218,0,0,0.0,26,8.902753991801234,False
9517,173.95208050630916,0.0,14000.000000009299,0.0,14000.000000009299,173.95208050630916,0.012425148607585259,60.5689827855303,28.64389802599921,0.0,5.096610160033759,167,4,0,80.21062989387148,32,13.455151938200823,False
9518,182.03531241485086,0.0,13999.999999977943,0.0,13999.999999977943,182.03531241485086,0.013002522315366976,136.16969182337994,59.31783680064805,0.0,4.657429007165166,206,8,0,71.81978516738177,25,12.586844749224653,False
9519,148.01726153602175,0.0,14000.000008793055,0.0,14000.000008793055,148.01726153602175,0.01057266153164684,86.90633308950962,34.86723744353829,0.0,4.811076205476237,180,0,0,0.0,27,12.383441505778066,False
9520,202.35874909435424,0.0,13999.999999960297,0.0,13999.999999960297,202.35874909435424,0.014454196363923437,97.79892400206488,47.64659022357936,0.0,5.025161101710236,233,0,0,0.0,27,14.044940985112856,False
9521,45.10213696162257,0.0,14000.000000000027,0.0,14000.000000000027,45.10213696162257,0.003221581211544463,27.7275778296617,12.963830234171166,0.0,5.630358299970622,70,2,0,1.614365240694583,25,3.0783245654305493,False
9522,43.72607755153294,0.0,13999.999999595697,0.0,13999.999999595697,43.72607755153294,0.003123291253771121,29.612149778042262,13.205285892255993,0.0,5.640074354455836,52,0,0,0.0,33,2.2106338848953935,False
9523,23.757557855799444,0.0,14000.000055109207,0.0,14000.000055109207,23.757557855799444,0.00169696841159149,6.841073192980372,2.0065189252102624,0.0,7.018722206649563,41,0,0,0.0,20,0.7041366076894161,False
9524,236.15382583402987,0.0,14000.000005899888,0.0,14000.000005899888,236.15382583402987,0.016868130409607843,87.31985778674742,37.12055906767797,0.0,4.740257819259428,236,2,0,15.617952172769357,22,18.954490284429845,False
9525,38.44665504640478,0.0,13999.999999999984,0.0,13999.999999999984,38.44665504640478,0.002746189646171773,19.303299421190864,6.389405488315225,0.0,5.586176700771513,73,0,0,0.0,31,1.7675999167937304,False
9526,25.45880894112211,0.0,13999.999999997955,0.0,13999.999999997955,25.45880894112211,0.0018184863529375592,13.524002866314607,5.77620123885343,0.0,6.366960956352041,40,0,0,0.0,30,3.9687820563967646,False
9527,34.43926255916196,0.0,13999.99999761464,0.0,13999.99999761464,34.43926255916196,0.002459947326073559,25.00695415062114,8.729540480785776,0.0,5.7550374079682785,48,0,0,0.0,29,1.3298193816287653,False
9528,135.90805231242894,0.0,14000.000000156302,0.0,14000.000000156302,135.90805231242894,0.009707718022207972,74.42061345196535,27.405571138643626,0.0,5.065236018858544,155,0,0,0.0,30,11.331709927554384,False
9529,23.302365951816167,0.0,14000.000000037147,0.0,14000.000000037147,23.302365951816167,0.0016644547108395954,10.517610612133936,3.2729661354466177,0.0,6.184974768441807,33,0,0,0.0,21,1.7434073322230892,False
9530,37.7076717348144,0.0,14000.000000049578,0.0,14000.000000049578,37.7076717348144,0.002693405123905776,10.614029473209456,4.444216488144715,0.0,6.386068625992008,50,0,0,0.0,32,2.2019015876981327,False
9531,25.138313809256932,0.0,14000.000000111544,0.0,14000.000000111544,25.138313809256932,0.001795593843504046,21.50330343533452,9.94079343414472,0.0,6.0872857217463885,43,0,0,0.0,26,1.297465298421388,False
9532,153.19123397053025,1.180631205518752,13983.433543738318,3.6998193398551845e-06,13983.433493897552,153.19123397053025,0.010955186840008258,99.08421258560551,37.680012647080545,0.9831045976319018,4.405896054356465,167,9,1,18.1903979112852,22,15.865061554766415,False
9533,105.49364793507942,2.4640893123454175,13993.508536069205,5.309938763057752e-06,13993.50831912089,105.49364793507942,0.0075387554444207435,58.86030286232351,28.090861777034284,0.6618846059916839,5.113127600153123,152,2,1,4.7948491086316025,25,6.526636263554296,False
9534,44.607581572934265,0.0,13999.999999996307,0.0,13999.999999996307,44.607581572934265,0.0031862558266390023,16.832375960653412,5.533521213968934,0.0,5.889731401942142,51,0,0,0.0,37,3.4700989774602324,False
9535,48.33111870429323,0.0,13999.999999990045,0.0,13999.999999990045,48.33111870429323,0.0034522227645948284,13.240774377951082,3.1143568923682983,0.0,6.374762007159049,65,0,0,0.0,29,2.809899240649941,False
9536,137.4101005573761,0.0,13999.999999968688,0.0,13999.999999968688,137.4101005573761,0.009815007182691673,109.90723843318628,45.549333141437074,0.0,4.932697701205129,153,7,0,8.582640738451946,38,12.988078817168375,False
9537,31.206219636390433,0.0,14000.000000000004,0.0,14000.000000000004,31.206219636390433,0.002229015688313602,10.669205535653049,3.590804504513056,0.0,6.2328649995002126,51,2,0,0.12131306338832197,29,1.209552678724977,False
9538,45.66502393010338,0.0,13999.999999994412,0.0,13999.999999994412,45.66502393010338,0.003261787423580115,10.545616798630011,3.322039863920942,0.0,6.6655593628875005,69,2,0,30.83771209490689,26,1.5172130810611952,False
9539,180.76641971169357,0.0,13999.999999991976,0.0,13999.999999991976,180.76641971169357,0.012911887122271226,135.19809309270863,53.744144375916434,0.0,4.385875556112919,205,4,0,224.3524919795393,17,15.003091463743335,False
